Link,Model,Specs,Matched,Brand,Year,Configuration,Strings,Made in,Series,Colors,Left-Handed Version,Top,Type,Body Material,Bridge,Neck Joint,Tuners,Fretboard,Neck Material,Decoration,Scale Size,Shape,Thickness,Frets,Fretboard Radius,Nut,Nut Width,Switch,Knobs,Pickup Mods,Volume Controls,Tone Controls,Bridge Pickup,Neck Pickup,Middle Pickup,Price,Tremolo,Locking Tuners,Retainer Bar,Stainless Steel Frets,Made in United States,Expensive Wood,Locking Nut,Top Pickup Brand,Neck-Through Build,Push Knob or Extra Switch Option,Weight Relief,Stays in Tune (Evertune),21:1 Tuner Ratio,Compound Radius Fretboard,Strap Lock,Luminescent Inlay,Body Material 2,Neck Material 2,Fretboard Material 2,Sustainer Pickups,High-Quality-Standards Country,Coil Split Pickups,Made in Japan,"Coil Split, Killswitch Pickups","Coil Split, Multi-Voicing Pickups","Multi-Voicing, Sustainer Pickups",Coil Tap Pickups,Ivory Tusq Nut,Bone Nut,Multi-Voicing Pickups,High-Quality Nut,Black Tusq XL Nut,Series Split Pickups,Parallel Split Pickups,S-1 Switch Pickups,Killswitch Pickups,"Coil Split, Capacitance Selector Pickups","Coil Tap, Phase Out Pickups",Boneite Nut,NuBone Nut,Synthetic Bone Nut,"Killswitch, Sustainer Pickups",Boost Pickups,"Multi-Voicing, Gain Reduction Pickups","Coil Split, Boost Pickups",Phase Out Pickups,"Killswitch, Phase Out Pickups",High-Pass Filter Pickups,Half-Bone/Half-Brass Nut,"Coil Tap, Boost Pickups","Coil Split, Phase Out Pickups",Varitone Pickups,Tri-Sound Pickups,Neck Shape
https://findmyguitar.com/reviews/Schecter-Paul-Wiley-Noir-review.php,Schecter Paul Wiley Noir,"From Schecter's 2020 Artist series
Paul Wiley Signature
Made in South Korea
6 strings
24.75""'' scale
14"" Fretboard Radius
Mahogany body
Mahogany 3-pc w/ Carbon Fiber Reinforcement Rods neck
Ebony fretboard
Bridge pickup: Schecter USA Pasadena Plus (Humbucker/Passive)
TonePros T3BT TOM & T1Z Tailpiece bridge
1 volume Dome knobs
Thin C Set neck
22 XL Jumbo Stainless Steel frets
Grover Rotomatic 18:1 tuners
",True,Schecter,2020.0,H,6.0,South Korea,Artist,Gray,No,,Solid Body,Mahogany,TonePros T3BT TOM & T1Z Tailpiece,Set,Grover Rotomatic 18:1,Ebony,Mahogany 3-pc w/ Carbon Fiber Reinforcement Rods,Pearloid Block Outlines,"24.75""",Thin C,1st Fret: 0.79'' (20.1mm) - 12th Fret: 0.87'' (22.1mm),22 XL Jumbo Yes,"14""",Black Tusq XL,42mm (1.654''),0 Way,Dome,Killswitch,1.0,0.0,Schecter USA Pasadena Plus (Humbucker / Passive),,,1026.3266666666666,False,False,,True,,True,,True,False,,False,False,False,False,False,True,Mahogany,Mahogany,Ebony,,False,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/PRS-Pauls-Guitar-review.php,PRS Pauls Guitar,"From PRS's 2018 Core series
Made in United States
6 strings
25""'' scale
10"" Fretboard Radius
Carved Figured Maple top
Mahogany body
Mahogany neck
Honduran Rosewood fretboard
Bridge pickup: PRS TCI (Humbucker/Passive)
Neck pickup: PRS TCI (Humbucker/Passive)
PRS Stoptail w/ Brass Inserts bridge
1 volume and 1 tone Speed knobs
3-way Switch
Pattern Set neck
22 Medium Jumbo frets
PRS Phase III Locking tuners
",True,PRS,2018.0,HH,6.0,United States,Core,"Gold, White, Black, Blue, Green, Black Burst, Orange, Purple, Yellow, Red Burst, Gold Burst, Dark Cherry Sunburst, McCarty Sunburst, McCarty Tobacco Sunburst",No,Carved Figured Maple,Solid Body,Mahogany,PRS Stoptail w/ Brass Inserts,Set,PRS Phase III Locking,Honduran Rosewood,Mahogany,Brushstroke Birds,"25""",Pattern,1st Fret: 0.88'' (22.4mm) - 12th Fret: 0.95'' (24.1mm),22 Medium Jumbo,"10""",Bone,42.9mm (1.688''),3 Way,Speed,Coil Tap,1.0,1.0,PRS TCI (Humbucker / Passive),PRS TCI (Humbucker / Passive),,4026.6666666666665,False,True,,False,True,True,,True,False,,False,False,False,False,False,False,Mahogany,Mahogany,Rosewood,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/ESP-LTD-Phoenix-1000-review.php,ESP LTD Phoenix-1000,"From ESP LTD's 2020 Phoenix series
Made in Indonesia
6 strings
25.5""'' scale
13.78"" Fretboard Radius
Mahogany body
3Pc Mahogany neck
Macassar Ebony fretboard
Bridge pickup: Seymour Duncan Custom (Humbucker/Passive)
Neck pickup: Seymour Duncan Phat Cat SPH90-1 (Humbucker/Passive)
Tonepros Locking TOM & Tailpiece bridge
1 volume and 1 tone Dome knobs
3-way Switch
Thin U Neck-Through neck
22 XL Jumbo Stainless Steel frets
LTD Locking tuners
",True,ESP LTD,2020.0,HS,6.0,Indonesia,Phoenix,"White, Red",Yes,,Solid Body,Mahogany,Tonepros Locking TOM & Tailpiece,Neck-Through,LTD Locking,Macassar Ebony,3Pc Mahogany,Flags,"25.5""",Thin U,1st Fret: 0.787'' (20mm) - 12th Fret: 0.866'' (22mm),22 XL Jumbo Yes,"13.78""",Plastic,42mm (1.654''),3 Way,Dome,Coil Split,1.0,1.0,Seymour Duncan Custom (Humbucker / Passive),Seymour Duncan Phat Cat SPH90-1 (Humbucker / Passive),,1013.354,False,True,,True,,True,,True,True,,False,False,False,False,False,False,Mahogany,Mahogany,Ebony,,False,True,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,It has a U type neck.
https://findmyguitar.com/reviews/Jackson-Pro-Series-Dinky-DK2-review.php,Jackson Pro Series Dinky DK2,"From Jackson's 2013 Pro series
Made in Indonesia
6 strings
25.5""'' scale
12"" to 16"" Fretboard Radius
Alder body
Maple neck
Ebony fretboard
Bridge pickup: Seymour Duncan JB TB-4 (Humbucker/Passive)
Neck pickup: Seymour Duncan '59 SH-1N (Humbucker/Passive)
Floyd Rose 1000 Series Double-Locking Tremolo (Recessed) bridge
1 volume and 1 tone Dome knobs
5-way Switch
Speed Bolt-On neck
24 Jumbo frets
Jackson Sealed Die-Cast tuners
",True,Jackson,2013.0,HH,6.0,Indonesia,Pro,"Green, Pink",No,,Solid Body,Alder,Floyd Rose 1000 Series Double-Locking Tremolo (Recessed),Bolt-On,Jackson Sealed Die-Cast,Ebony,Maple,Offset Pearloid Dot,"25.5""",Speed,1st Fret: 0.775'' (19.7mm) - 12th Fret: 0.835'' (21.2mm),24 Jumbo,"12"" to 16""",Locking,42.9mm (1.688''),5 Way,Dome,,1.0,1.0,Seymour Duncan JB TB-4 (Humbucker / Passive),Seymour Duncan '59 SH-1N (Humbucker / Passive),,677.225,True,False,False,False,,True,True,True,False,False,False,False,False,True,True,False,Alder,Maple,Ebony,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a D type neck.
https://findmyguitar.com/reviews/Jackson-Pro-Series-Dinky-DK2P-review.php,Jackson Pro Series Dinky DK2P,"From Jackson's 2020 Pro series
Made in Indonesia
6 strings
25.5""'' scale
12"" to 16"" Fretboard Radius
Poplar Burl top
Alder body
Maple neck
Ebony fretboard
Bridge pickup: Seymour Duncan JB TB-4 (Humbucker/Passive)
Neck pickup: Seymour Duncan '59 SH-1N (Humbucker/Passive)
Floyd Rose 1000 Series Double-Locking Tremolo (Recessed) bridge
1 volume and 1 tone Dome knobs
5-way Switch
Speed Bolt-On neck
24 Jumbo frets
Jackson Sealed Die-Cast tuners
",False,Jackson,2020.0,HH,6.0,Indonesia,Pro,Purple,No,Poplar Burl,Solid Body,Alder,Floyd Rose 1000 Series Double-Locking Tremolo (Recessed),Bolt-On,Jackson Sealed Die-Cast,Ebony,Maple,Offset Pearloid Dot,"25.5""",Speed,1st Fret: 0.775'' (19.7mm) - 12th Fret: 0.835'' (21.2mm),24 Jumbo,"12"" to 16""",Locking,42.9mm (1.688''),5 Way,Dome,,1.0,1.0,Seymour Duncan JB TB-4 (Humbucker / Passive),Seymour Duncan '59 SH-1N (Humbucker / Passive),,772.2733333333332,True,False,False,False,,True,True,True,False,False,False,False,False,True,True,False,Alder,Maple,Ebony,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a D type neck.
https://findmyguitar.com/reviews/Jackson-Pro-Series-Signature-Mark-Morton-Dominion-review.php,Jackson Pro Series Signature Mark Morton Dominion,"From Jackson's 2014 Artist Signature series
Mark Morton Signature
Made in Indonesia
6 strings
24.75""'' scale
12"" to 16"" Fretboard Radius
Mahogany body
Mahogany neck
Ebony fretboard
Bridge pickup: DiMarzio Mark Morton Signature Dominion (Humbucker/Passive)
Neck pickup: DiMarzio Mark Morton Signature Dominion (Humbucker/Passive)
Jackson TOM-Style Adjustable with Anchored Tailpiece bridge
2 volume and 2 tone Dome knobs
3-way Switch
Speed Neck-Through neck
22 Medium Jumbo frets
Jackson Sealed Die-Cast Locking tuners
",True,Jackson,2014.0,HH,6.0,Indonesia,Artist Signature,Gray Burst,No,,Solid Body,Mahogany,Jackson TOM-Style Adjustable with Anchored Tailpiece,Neck-Through,Jackson Sealed Die-Cast Locking,Ebony,Mahogany,Shark-Eye Block,"24.75""",Speed,1st Fret: 0.775'' (19.7mm) - 12th Fret: 0.835'' (21.2mm),22 Medium Jumbo,"12"" to 16""",Plastic,42.9mm (1.688''),3 Way,Dome,Coil Split,2.0,2.0,DiMarzio Mark Morton Signature Dominion (Humbucker / Passive),DiMarzio Mark Morton Signature Dominion (Humbucker / Passive),,1338.4899999999998,False,True,,False,,True,,True,True,,False,False,False,True,True,False,Mahogany,Mahogany,Ebony,,False,True,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,It has a D type neck.
https://findmyguitar.com/reviews/Charvel-Pro-Mod-DK22-SSS-2PT-CM-review.php,Charvel Pro-Mod DK22 SSS 2PT CM,"From Charvel's 2020 Pro-Mod series
Made in Mexico
6 strings
25.5""'' scale
12"" to 16"" Fretboard Radius
Alder body
Caramelized Maple neck
Caramelized Maple fretboard
Bridge pickup: Seymour Duncan Hot Rails Strat SHR-1B (Rail Humbucker/Passive)
Middle pickup: Seymour Duncan Custom Flat Strat SSL-6 (Single Coil/Passive)
Neck pickup: Seymour Duncan Custom Flat Strat SSL-6 RWRP (Single Coil/Passive)
Gotoh Custom 510 Tremolo bridge
1 volume and 1 tone Bell knobs
5-way Switch
Charvel Speed Bolt-On neck
22 Jumbo frets
Charvel-Branded Die-Cast Locking tuners
",True,Charvel,2020.0,HSS,6.0,Mexico,Pro-Mod,"Gold, Black, Blue",No,,Solid Body,Alder,Gotoh Custom 510 Tremolo,Bolt-On,Charvel-Branded Die-Cast Locking,Caramelized Maple,Caramelized Maple,4mm Pearloid Dot,"25.5""",Charvel Speed,1st Fret: 0.77'' (19.6mm) - 12th Fret: 0.83'' (21.1mm),22 Jumbo,"12"" to 16""",Ivory Tusq,42.9mm (1.688''),5 Way,Bell,,1.0,1.0,Seymour Duncan Hot Rails Strat SHR-1B (Rail Humbucker / Passive),Seymour Duncan Custom Flat Strat SSL-6 RWRP (Single Coil / Passive),Seymour Duncan Custom Flat Strat SSL-6 (Single Coil / Passive),907.796,True,True,,False,,False,,True,False,False,False,False,False,True,False,True,Alder,Maple,Maple,,False,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Charvel-Pro-Mod-DK24-HSS-FR-E-review.php,Charvel Pro-Mod DK24 HSS FR E,"From Charvel's 2022 Pro-Mod series
Made in Mexico
6 strings
25.5""'' scale
12"" to 16"" Fretboard Radius
Alder body
Maple neck
Ebony fretboard
Bridge pickup: Seymour Duncan Full Shred SH-10B (Humbucker/Passive)
Middle pickup: Seymour Duncan Custom Flat Strat SSL-6 (Single Coil/Passive)
Neck pickup: Seymour Duncan Custom Flat Strat SSL-6 RWRP (Single Coil/Passive)
Floyd Rose 1000 Series Double-Locking Tremolo (Recessed) bridge
1 volume and 1 tone Dome knobs
5-way Switch
Charvel Speed Bolt-On neck
24 Jumbo frets
Charvel-Branded Die-Cast tuners
Retainer bar
",True,Charvel,2022.0,HSS,6.0,Mexico,Pro-Mod,Blue,No,,Solid Body,Alder,Floyd Rose 1000 Series Double-Locking Tremolo (Recessed),Bolt-On,Charvel-Branded Die-Cast,Ebony,Maple,Offset White Dot,"25.5""",Charvel Speed,1st Fret: 0.77'' (19.6mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"12"" to 16""",Locking,42.9mm (1.688''),5 Way,Dome,,1.0,1.0,Seymour Duncan Full Shred SH-10B (Humbucker / Passive),Seymour Duncan Custom Flat Strat SSL-6 RWRP (Single Coil / Passive),Seymour Duncan Custom Flat Strat SSL-6 (Single Coil / Passive),966.008,True,False,True,False,,True,True,True,False,False,False,False,False,True,False,False,Alder,Maple,Ebony,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Charvel-Pro-Mod-DK24-HSS-FR-M-review.php,Charvel Pro-Mod DK24 HSS FR M,"From Charvel's 2020 Pro-Mod series
Made in Mexico
6 strings
25.5""'' scale
12"" to 16"" Fretboard Radius
Alder body
Maple neck
Maple fretboard
Bridge pickup: Seymour Duncan Full Shred SH-10B (Humbucker/Passive)
Middle pickup: Seymour Duncan Custom Flat Strat SSL-6 (Single Coil/Passive)
Neck pickup: Seymour Duncan Custom Flat Strat SSL-6 RWRP (Single Coil/Passive)
Floyd Rose 1000 Series Double-Locking Tremolo (Recessed) bridge
1 volume and 1 tone Dome knobs
5-way Switch
Charvel Speed Bolt-On neck
24 Jumbo frets
Charvel-Branded Die-Cast tuners
Retainer bar
",False,Charvel,2020.0,HSS,6.0,Mexico,Pro-Mod,Green,No,,Solid Body,Alder,Floyd Rose 1000 Series Double-Locking Tremolo (Recessed),Bolt-On,Charvel-Branded Die-Cast,Maple,Maple,Offset Black Dot,"25.5""",Charvel Speed,1st Fret: 0.77'' (19.6mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"12"" to 16""",Locking,42.9mm (1.688''),5 Way,Dome,,1.0,1.0,Seymour Duncan Full Shred SH-10B (Humbucker / Passive),Seymour Duncan Custom Flat Strat SSL-6 RWRP (Single Coil / Passive),Seymour Duncan Custom Flat Strat SSL-6 (Single Coil / Passive),926.225,True,False,True,False,,False,True,True,False,False,False,False,False,True,False,False,Alder,Maple,Maple,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Charvel-Pro-Mod-San-Dimas-Style-1-HH-FR-E-review.php,Charvel Pro-Mod San Dimas Style 1 HH FR E,"From Charvel's 2016 Pro-Mod series
Made in Mexico
6 strings
25.5""'' scale
12"" to 16"" Fretboard Radius
Alder body
Maple neck
Ebony fretboard
Bridge pickup: Seymour Duncan JB TB-4 (Humbucker/Passive)
Neck pickup: Seymour Duncan '59 SH-1N (Humbucker/Passive)
Floyd Rose 1000 Series Double-Locking Tremolo (Recessed) bridge
1 volume and 1 tone Dome knobs
3-way Switch
Charvel Speed Bolt-On neck
22 Jumbo frets
Charvel-Branded Die-Cast tuners
Retainer bar
",True,Charvel,2016.0,HH,6.0,Mexico,Pro-Mod,Black,No,,Solid Body,Alder,Floyd Rose 1000 Series Double-Locking Tremolo (Recessed),Bolt-On,Charvel-Branded Die-Cast,Ebony,Maple,White Dot,"25.5""",Charvel Speed,1st Fret: 0.77'' (19.6mm) - 12th Fret: 0.83'' (21.1mm),22 Jumbo,"12"" to 16""",Locking,42.9mm (1.688''),3 Way,Dome,Coil Split,1.0,1.0,Seymour Duncan JB TB-4 (Humbucker / Passive),Seymour Duncan '59 SH-1N (Humbucker / Passive),,822.1479999999999,True,False,True,False,,True,True,True,False,,False,False,False,True,False,False,Alder,Maple,Ebony,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Charvel-Pro-Mod-San-Dimas-Style-1-HH-FR-E-Sassafras-LH-review.php,Charvel Pro-Mod San Dimas Style 1 HH FR E Sassafras LH,"From Charvel's 2021 Pro-Mod series
Made in Mexico
6 strings
25.5""'' scale
12"" to 16"" Fretboard Radius
Sassafras body
Maple neck
Ebony fretboard
Bridge pickup: Seymour Duncan JB TB-4 (Humbucker/Passive)
Neck pickup: Seymour Duncan '59 SH-1N (Humbucker/Passive)
Floyd Rose 1000 Series Double-Locking Tremolo (Recessed) bridge
1 volume and 2 tone Dome knobs
3-way Switch
Charvel Speed Bolt-On neck
22 Jumbo frets
Charvel-Branded Die-Cast tuners
Retainer bar
",True,Charvel,2021.0,HH,6.0,Mexico,Pro-Mod,Black Satin,Yes,,Solid Body,Sassafras,Floyd Rose 1000 Series Double-Locking Tremolo (Recessed),Bolt-On,Charvel-Branded Die-Cast,Ebony,Maple,White Dot,"25.5""",Charvel Speed,1st Fret: 0.77'' (19.6mm) - 12th Fret: 0.83'' (21.1mm),22 Jumbo,"12"" to 16""",Locking,42.9mm (1.688''),3 Way,Dome,Coil Split,1.0,2.0,Seymour Duncan JB TB-4 (Humbucker / Passive),Seymour Duncan '59 SH-1N (Humbucker / Passive),,941.4733333333334,True,False,True,False,,True,True,True,False,,False,False,False,True,False,False,Sassafras,Maple,Ebony,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Charvel-Pro-Mod-San-Dimas-Style-1-HH-FR-M-review.php,Charvel Pro-Mod San Dimas Style 1 HH FR M,"From Charvel's 2020 Pro-Mod series
Made in Mexico
6 strings
25.5""'' scale
12"" to 16"" Fretboard Radius
Alder body
Maple neck
Maple fretboard
Bridge pickup: Seymour Duncan JB TB-4 (Humbucker/Passive)
Neck pickup: Seymour Duncan '59 SH-1N (Humbucker/Passive)
Floyd Rose 1000 Series Double-Locking Tremolo (Recessed) bridge
1 volume and 1 tone Dome knobs
3-way Switch
Charvel Speed Bolt-On neck
22 Jumbo frets
Charvel-Branded Die-Cast tuners
Retainer bar
",True,Charvel,2020.0,HH,6.0,Mexico,Pro-Mod,"White, Blue, Pink",No,,Solid Body,Alder,Floyd Rose 1000 Series Double-Locking Tremolo (Recessed),Bolt-On,Charvel-Branded Die-Cast,Maple,Maple,Black Dot,"25.5""",Charvel Speed,1st Fret: 0.77'' (19.6mm) - 12th Fret: 0.83'' (21.1mm),22 Jumbo,"12"" to 16""",Locking,42.9mm (1.688''),3 Way,Dome,Coil Split,1.0,1.0,Seymour Duncan JB TB-4 (Humbucker / Passive),Seymour Duncan '59 SH-1N (Humbucker / Passive),,788.294,True,False,True,False,,False,True,True,False,,False,False,False,True,False,False,Alder,Maple,Maple,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Charvel-Pro-Mod-So-Cal-Style-1-HH-FR-E-review.php,Charvel Pro-Mod So-Cal Style 1 HH FR E,"From Charvel's 2016 Pro-Mod series
Made in Mexico
6 strings
25.5""'' scale
12"" to 16"" Fretboard Radius
Alder body
Maple neck
Ebony fretboard
Bridge pickup: Seymour Duncan Distortion TB-6 (Humbucker/Passive)
Neck pickup: Seymour Duncan Distortion SH-6 (Humbucker/Passive)
Floyd Rose 1000 Series Double-Locking Tremolo (Recessed) bridge
1 volume and 1 tone Dome knobs
3-way Switch
Charvel Speed Bolt-On neck
22 Jumbo frets
Charvel-Branded Die-Cast tuners
Retainer bar
",True,Charvel,2016.0,HH,6.0,Mexico,Pro-Mod,"Black, Orange Satin",No,,Solid Body,Alder,Floyd Rose 1000 Series Double-Locking Tremolo (Recessed),Bolt-On,Charvel-Branded Die-Cast,Ebony,Maple,White Dot,"25.5""",Charvel Speed,1st Fret: 0.77'' (19.6mm) - 12th Fret: 0.83'' (21.1mm),22 Jumbo,"12"" to 16""",Locking,42.9mm (1.688''),3 Way,Dome,Coil Split,1.0,1.0,Seymour Duncan Distortion TB-6 (Humbucker / Passive),Seymour Duncan Distortion SH-6 (Humbucker / Passive),,780.5799999999999,True,False,True,False,,True,True,True,False,,False,False,False,True,False,False,Alder,Maple,Ebony,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Charvel-Pro-Mod-So-Cal-Style-1-HH-FR-M-review.php,Charvel Pro-Mod So-Cal Style 1 HH FR M,"From Charvel's 2020 Pro-Mod series
Made in Mexico
6 strings
25.5""'' scale
12"" to 16"" Fretboard Radius
Alder body
Maple neck
Maple fretboard
Bridge pickup: Seymour Duncan Distortion TB-6 (Humbucker/Passive)
Neck pickup: Seymour Duncan Distortion SH-6 (Humbucker/Passive)
Floyd Rose 1000 Series Double-Locking Tremolo (Recessed) bridge
1 volume and 1 tone Dome knobs
3-way Switch
Charvel Speed Bolt-On neck
22 Jumbo frets
Charvel-Branded Die-Cast tuners
Retainer bar
",True,Charvel,2020.0,HH,6.0,Mexico,Pro-Mod,"White, Pink, Red Satin",Yes,,Solid Body,Alder,Floyd Rose 1000 Series Double-Locking Tremolo (Recessed),Bolt-On,Charvel-Branded Die-Cast,Maple,Maple,Black Dot,"25.5""",Charvel Speed,1st Fret: 0.77'' (19.6mm) - 12th Fret: 0.83'' (21.1mm),22 Jumbo,"12"" to 16""",Locking,42.9mm (1.688''),3 Way,Dome,Coil Split,1.0,1.0,Seymour Duncan Distortion TB-6 (Humbucker / Passive),Seymour Duncan Distortion SH-6 (Humbucker / Passive),,791.8050000000001,True,False,True,False,,False,True,True,False,,False,False,False,True,False,False,Alder,Maple,Maple,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Epiphone-Prophecy-Extura-review.php,Epiphone Prophecy Extura,"From Epiphone's 2020 Prophecy Collection series
Made in China
6 strings
24.75""'' scale
12"" Fretboard Radius
AAA Flame Maple veneer top
Mahogany body
Mahogany neck
Ebony, Single Ply White binding fretboard
Bridge pickup: Fishman Fluence Proprietary (Humbucker/Active)
Neck pickup: Fishman Fluence Proprietary (Humbucker/Active)
LockTone Tune-O-Matic bridge
1 volume and 1 tone Dome knobs
3-way Switch
Asymmetrical Slim Taper Set neck
24 Jumbo frets
Grover Locking Rotomatic tuners
",True,Epiphone,2020.0,HH,6.0,China,Prophecy Collection,"Black, Purple, Yellow",No,AAA Flame Maple veneer,Solid Body,Mahogany,LockTone Tune-O-Matic,Set,Grover Locking Rotomatic,"Ebony, Single Ply White binding",Mahogany,Block and Triangle; Abalone compliments body color,"24.75""",Asymmetrical Slim Taper,1st Fret: 0.82'' (20.8mm) - 12th Fret: 0.9'' (22.9mm),24 Jumbo,"12""",NuBone,43mm (1.693''),3 Way,Dome,"Coil Split, Multi-Voicing",1.0,1.0,Fishman Fluence Proprietary (Humbucker / Active),Fishman Fluence Proprietary (Humbucker / Active),,768.9860000000001,False,True,,False,,True,,True,False,,False,False,False,False,False,False,Mahogany,Mahogany,Ebony,,False,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,It has a Asymmetrical type neck.
https://findmyguitar.com/reviews/Epiphone-Prophecy-SG-review.php,Epiphone Prophecy SG,"From Epiphone's 2020 Prophecy Collection series
Made in China
6 strings
24.75""'' scale
12"" Fretboard Radius
Flame Maple Veneer top
Mahogany with 1/2 Maple cap body
Mahogany neck
Ebony fretboard
Bridge pickup: Fishman Fluence Proprietary (Humbucker/Active)
Neck pickup: Fishman Fluence Proprietary (Humbucker/Active)
LockTone Tune-O-Matic bridge
1 volume and 1 tone Dome knobs
3-way Switch
Asymmetrical Slim Taper Set neck
24 Jumbo frets
Grover Locking Rotomatic tuners
",True,Epiphone,2020.0,HH,6.0,China,Prophecy Collection,"Black, Blue, Red",No,Flame Maple Veneer,Solid Body,Mahogany with 1/2 Maple cap,LockTone Tune-O-Matic,Set,Grover Locking Rotomatic,Ebony,Mahogany,Block and Triangle; Abalone compliments body color,"24.75""",Asymmetrical Slim Taper,1st Fret: 0.82'' (20.8mm) - 12th Fret: 0.9'' (22.9mm),24 Jumbo,"12""",NuBone,43mm (1.693''),3 Way,Dome,"Coil Split, Multi-Voicing",1.0,1.0,Fishman Fluence Proprietary (Humbucker / Active),Fishman Fluence Proprietary (Humbucker / Active),,633.016,False,True,,False,,True,,True,False,,False,False,False,False,False,False,Mahogany,Mahogany,Ebony,,False,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,It has a Asymmetrical type neck.
https://findmyguitar.com/reviews/Schecter-PT-Pro-review.php,Schecter PT Pro,"From Schecter's 2020 Retro series
Made in Indonesia
6 strings
25.5""'' scale
14"" Fretboard Radius
Quilted Maple top
Alder body
Roasted Maple neck
Ebony fretboard
Bridge pickup: Schecter USA Z-Plus (Humbucker/Passive)
Neck pickup: Schecter USA Z-Plus (Humbucker/Passive)
PT-H w/Stainless Steel Saddles/ String Thru Body bridge
1 volume and 1 tone Dome knobs
3-way Switch
Thin C Bolt-On neck
22 XL Jumbo frets
Schecter Locking tuners
",True,Schecter,2020.0,HH,6.0,Indonesia,Retro,"Blue, Purple",No,Quilted Maple,Solid Body,Alder,PT-H w/Stainless Steel Saddles/ String Thru Body,Bolt-On,Schecter Locking,Ebony,Roasted Maple,Dots,"25.5""",Thin C,1st Fret: 0.79'' (20.1mm) - 12th Fret: 0.87'' (22.1mm),22 XL Jumbo,"14""",Black Tusq XL,42mm (1.654''),3 Way,Dome,Coil Split,1.0,1.0,Schecter USA Z-Plus (Humbucker / Passive),Schecter USA Z-Plus (Humbucker / Passive),,911.898,False,True,,False,,True,,True,False,,False,False,False,False,False,True,Alder,Roasted Maple,Ebony,,False,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,It has a C type neck.
https://findmyguitar.com/reviews/Ibanez-RGA42HPT-review.php,Ibanez RGA42HPT,"From Ibanez's 2020 RGA series
Made in Indonesia
6 strings
25.5""'' scale
16"" Fretboard Radius
Nyatoh body
Roasted Maple neck
Jatoba fretboard
Bridge pickup: DiMarzio Fusion Edge (Humbucker/Passive)
Neck pickup: DiMarzio Fusion Edge (Humbucker/Passive)
Double Locking tremolo bridge
1 volume and 1 tone Dome knobs
3-way Switch
Wizard III Bolt-On neck
24 Jumbo frets
Ibanez tuners
",True,Ibanez,2020.0,HH,6.0,Indonesia,RGA,Blue,No,Contour,Solid Body,Nyatoh,Double Locking tremolo,Bolt-On,Ibanez,Jatoba,Roasted Maple,Off-set white dot,"25.5""",Wizard III,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"16""",Locking,43mm (1.693''),3 Way,Dome,Coil Split,1.0,1.0,DiMarzio Fusion Edge (Humbucker / Passive),DiMarzio Fusion Edge (Humbucker / Passive),,764.9619999999999,True,False,False,False,,False,True,True,False,,False,False,False,False,False,True,Nyatoh,Roasted Maple,Jatoba,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It has a Wizard type neck.
